0.00182
0.00116
0.00334
0.00129
0.00209
-1.46654E-4
0.00278
9.81025E-4
0.00204
0.00261
0.00105
-1.89773E-4
-0.00292
7.52344E-4
8.79366E-4
0.00232
0.0026
5.48925E-4
0.00534
0.01063
0.03486
0.08333
0.16696
0.27776
0.40365
0.52172
0.62143
0.70278
0.77176
0.83643
0.89063
0.93362
0.96755
0.98855
1
0.99744
0.98904
0.96738
0.93949
0.90567
0.86632
0.8228
0.77834
0.739
0.69986
0.65472
0.60991
0.56701
0.52078
0.48039
0.44191
0.40497
0.36758
0.33366
0.30404
0.27827
0.25188
0.22751
0.20525
0.18273
0.16746
0.15569
0.13759
0.12549
0.11339
0.10228
0.09387
0.08361
0.0759
0.06805
0.06194
0.05603
0.05012
0.04847
0.04491
0.03992
0.03521
0.035
0.03135
0.03207
0.02824
0.02636
0.02574
0.02452
0.0254
0.01928
0.02057
0.01815
0.01902
0.01907
0.01735
0.01706
0.01463
0.01575
0.01716
0.01591
0.01577
0.01256
0.01503
